SceneObject,HierarchyPath,Primitive,Category,Material,Rank,CandidateAsset,Kind,Score,Reason
"CoinMesh","[--- 02_GAMEPLAY ---]/Coin_04/CoinMesh","Cylinder","prop","Mat_GuardianGold",3,"Assets/Art/Props/Prop_AncientCoin.prefab","Prefab",35,"semantic:coin; project-art"
"CoinMesh","[--- 02_GAMEPLAY ---]/Coin_04/CoinMesh","Cylinder","prop","Mat_GuardianGold",4,"Assets/Art/VFX/VFX_Guardian_Aura.prefab","Prefab",35,"semantic:guardian; project-art"
"CoinMesh","[--- 02_GAMEPLAY ---]/Coin_04/CoinMesh","Cylinder","prop","Mat_GuardianGold",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Grass/forestpack_foliage_grassPatch_small_1.prefab","Prefab",20,"high-quality"
"CoinMesh","[--- 02_GAMEPLAY ---]/Coin_05/CoinMesh","Cylinder","prop","Mat_GuardianGold",1,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",35,"semantic:guardian; project-art"
"CoinMesh","[--- 02_GAMEPLAY ---]/Coin_05/CoinMesh","Cylinder","prop","Mat_GuardianGold",2,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",35,"semantic:guardian; project-art"
"CoinMesh","[--- 02_GAMEPLAY ---]/Coin_05/CoinMesh","Cylinder","prop","Mat_GuardianGold",3,"Assets/Art/Props/Prop_AncientCoin.prefab","Prefab",35,"semantic:coin; project-art"
"CoinMesh","[--- 02_GAMEPLAY ---]/Coin_05/CoinMesh","Cylinder","prop","Mat_GuardianGold",4,"Assets/Art/VFX/VFX_Guardian_Aura.prefab","Prefab",35,"semantic:guardian; project-art"
"CoinMesh","[--- 02_GAMEPLAY ---]/Coin_05/CoinMesh","Cylinder","prop","Mat_GuardianGold",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Grass/forestpack_foliage_grassPatch_small_1.prefab","Prefab",20,"high-quality"
"Fire_Hazard_Zone","[--- 02_GAMEPLAY ---]/Fire_Hazard_Zone","Cube","environment","Mat_Fire_Hazard",1,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Grass/forestpack_foliage_grassPatch_small_1.prefab","Prefab",20,"high-quality"
"Fire_Hazard_Zone","[--- 02_GAMEPLAY ---]/Fire_Hazard_Zone","Cube","environment","Mat_Fire_Hazard",2,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Grass/forestpack_foliage_grassPatch_small_2.prefab","Prefab",20,"high-quality"
"Fire_Hazard_Zone","[--- 02_GAMEPLAY ---]/Fire_Hazard_Zone","Cube","environment","Mat_Fire_Hazard",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Mushroom/forestpack_foliage_mushroom_blue_big.prefab","Prefab",20,"high-quality"
"Fire_Hazard_Zone","[--- 02_GAMEPLAY ---]/Fire_Hazard_Zone","Cube","environment","Mat_Fire_Hazard",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Mushroom/forestpack_foliage_mushroom_red_small.prefab","Prefab",20,"high-quality"
"Fire_Hazard_Zone","[--- 02_GAMEPLAY ---]/Fire_Hazard_Zone","Cube","environment","Mat_Fire_Hazard",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Sign/forestpack_roadSign_westEast_1.prefab","Prefab",20,"high-quality"
"Body","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Body","Capsule","enemy","Mat_PredatorSkin",1,"Assets/Art/Enemies/Enemy_JunglePredator.prefab","Prefab",70,"semantic:predator; character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Body","Capsule","enemy","Mat_PredatorSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Body","Capsule","enemy","Mat_PredatorSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Body","Capsule","enemy","Mat_PredatorSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Body","Capsule","enemy","Mat_PredatorSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Head","Sphere","enemy","Mat_PredatorSkin",1,"Assets/Art/Enemies/Enemy_JunglePredator.prefab","Prefab",70,"semantic:predator; character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Head","Sphere","enemy","Mat_PredatorSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Head","Sphere","enemy","Mat_PredatorSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Head","Sphere","enemy","Mat_PredatorSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Head","Sphere","enemy","Mat_PredatorSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_BL","Capsule","enemy","Mat_PredatorSkin",1,"Assets/Art/Enemies/Enemy_JunglePredator.prefab","Prefab",70,"semantic:predator; character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_BL","Capsule","enemy","Mat_PredatorSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_BL","Capsule","enemy","Mat_PredatorSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_BL","Capsule","enemy","Mat_PredatorSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_BL","Capsule","enemy","Mat_PredatorSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_BR","Capsule","enemy","Mat_PredatorSkin",1,"Assets/Art/Enemies/Enemy_JunglePredator.prefab","Prefab",70,"semantic:predator; character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_BR","Capsule","enemy","Mat_PredatorSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_BR","Capsule","enemy","Mat_PredatorSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_BR","Capsule","enemy","Mat_PredatorSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_BR","Capsule","enemy","Mat_PredatorSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_FL","Capsule","enemy","Mat_PredatorSkin",1,"Assets/Art/Enemies/Enemy_JunglePredator.prefab","Prefab",70,"semantic:predator; character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_FL","Capsule","enemy","Mat_PredatorSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_FL","Capsule","enemy","Mat_PredatorSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_FL","Capsule","enemy","Mat_PredatorSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_FL","Capsule","enemy","Mat_PredatorSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_FR","Capsule","enemy","Mat_PredatorSkin",1,"Assets/Art/Enemies/Enemy_JunglePredator.prefab","Prefab",70,"semantic:predator; character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_FR","Capsule","enemy","Mat_PredatorSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_FR","Capsule","enemy","Mat_PredatorSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_FR","Capsule","enemy","Mat_PredatorSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Jungle_Guard_02/Leg_FR","Capsule","enemy","Mat_PredatorSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Body","Capsule","enemy","Mat_PredatorSkin",1,"Assets/Art/Enemies/Enemy_JunglePredator.prefab","Prefab",70,"semantic:predator; character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Body","Capsule","enemy","Mat_PredatorSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Body","Capsule","enemy","Mat_PredatorSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Body","Capsule","enemy","Mat_PredatorSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Body","Capsule","enemy","Mat_PredatorSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Head","Sphere","enemy","Mat_PredatorSkin",1,"Assets/Art/Enemies/Enemy_JunglePredator.prefab","Prefab",70,"semantic:predator; character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Head","Sphere","enemy","Mat_PredatorSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Head","Sphere","enemy","Mat_PredatorSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Head","Sphere","enemy","Mat_PredatorSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Head","Sphere","enemy","Mat_PredatorSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_BL","Capsule","enemy","Mat_PredatorSkin",1,"Assets/Art/Enemies/Enemy_JunglePredator.prefab","Prefab",70,"semantic:predator; character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_BL","Capsule","enemy","Mat_PredatorSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_BL","Capsule","enemy","Mat_PredatorSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_BL","Capsule","enemy","Mat_PredatorSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_BL","Capsule","enemy","Mat_PredatorSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_BR","Capsule","enemy","Mat_PredatorSkin",1,"Assets/Art/Enemies/Enemy_JunglePredator.prefab","Prefab",70,"semantic:predator; character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_BR","Capsule","enemy","Mat_PredatorSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_BR","Capsule","enemy","Mat_PredatorSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_BR","Capsule","enemy","Mat_PredatorSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_BR","Capsule","enemy","Mat_PredatorSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_FL","Capsule","enemy","Mat_PredatorSkin",1,"Assets/Art/Enemies/Enemy_JunglePredator.prefab","Prefab",70,"semantic:predator; character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_FL","Capsule","enemy","Mat_PredatorSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_FL","Capsule","enemy","Mat_PredatorSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_FL","Capsule","enemy","Mat_PredatorSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_FL","Capsule","enemy","Mat_PredatorSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_FR","Capsule","enemy","Mat_PredatorSkin",1,"Assets/Art/Enemies/Enemy_JunglePredator.prefab","Prefab",70,"semantic:predator; character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_FR","Capsule","enemy","Mat_PredatorSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_FR","Capsule","enemy","Mat_PredatorSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_FR","Capsule","enemy","Mat_PredatorSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Jungle_Predator_01/Leg_FR","Capsule","enemy","Mat_PredatorSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Level_01_Complete_Gateway","[--- 02_GAMEPLAY ---]/Level_01_Complete_Gateway","Cylinder","prop","Mat_Gateway_Portal",1,"Assets/Art/VFX/VFX_Portal_Vortex.prefab","Prefab",35,"semantic:portal; project-art"
"Level_01_Complete_Gateway","[--- 02_GAMEPLAY ---]/Level_01_Complete_Gateway","Cylinder","prop","Mat_Gateway_Portal",2,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Grass/forestpack_foliage_grassPatch_small_1.prefab","Prefab",20,"high-quality"
"Level_01_Complete_Gateway","[--- 02_GAMEPLAY ---]/Level_01_Complete_Gateway","Cylinder","prop","Mat_Gateway_Portal",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Grass/forestpack_foliage_grassPatch_small_2.prefab","Prefab",20,"high-quality"
"Level_01_Complete_Gateway","[--- 02_GAMEPLAY ---]/Level_01_Complete_Gateway","Cylinder","prop","Mat_Gateway_Portal",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Mushroom/forestpack_foliage_mushroom_blue_big.prefab","Prefab",20,"high-quality"
"Level_01_Complete_Gateway","[--- 02_GAMEPLAY ---]/Level_01_Complete_Gateway","Cylinder","prop","Mat_Gateway_Portal",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Mushroom/forestpack_foliage_mushroom_red_small.prefab","Prefab",20,"high-quality"
"Arm_L","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Arm_L","Capsule","character","Mat_MonkeyFur",1,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_L","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Arm_L","Capsule","character","Mat_MonkeyFur",2,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_L","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Arm_L","Capsule","character","Mat_MonkeyFur",3,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_L","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Arm_L","Capsule","character","Mat_MonkeyFur",4,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_L","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Arm_L","Capsule","character","Mat_MonkeyFur",5,"Assets/Art/player/B3_Monkey/FbxUnity/Monkey_B3.Fbx","Model",70,"semantic:monkey; character-category; project-art"
"Arm_R","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Arm_R","Capsule","character","Mat_MonkeyFur",1,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_R","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Arm_R","Capsule","character","Mat_MonkeyFur",2,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_R","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Arm_R","Capsule","character","Mat_MonkeyFur",3,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_R","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Arm_R","Capsule","character","Mat_MonkeyFur",4,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_R","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Arm_R","Capsule","character","Mat_MonkeyFur",5,"Assets/Art/player/B3_Monkey/FbxUnity/Monkey_B3.Fbx","Model",70,"semantic:monkey; character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head","Sphere","character","Mat_MonkeyFur",1,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head","Sphere","character","Mat_MonkeyFur",2,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head","Sphere","character","Mat_MonkeyFur",3,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head","Sphere","character","Mat_MonkeyFur",4,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head","Sphere","character","Mat_MonkeyFur",5,"Assets/Art/player/B3_Monkey/FbxUnity/Monkey_B3.Fbx","Model",70,"semantic:monkey; character-category; project-art"
"Ear_L","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head/Ear_L","Sphere","character","Mat_MonkeySkin",1,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Ear_L","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head/Ear_L","Sphere","character","Mat_MonkeySkin",2,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Ear_L","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head/Ear_L","Sphere","character","Mat_MonkeySkin",3,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Ear_L","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head/Ear_L","Sphere","character","Mat_MonkeySkin",4,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Ear_L","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head/Ear_L","Sphere","character","Mat_MonkeySkin",5,"Assets/Art/player/B3_Monkey/FbxUnity/Monkey_B3.Fbx","Model",70,"semantic:monkey; character-category; project-art"
"Ear_R","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head/Ear_R","Sphere","character","Mat_MonkeySkin",1,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Ear_R","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head/Ear_R","Sphere","character","Mat_MonkeySkin",2,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Ear_R","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head/Ear_R","Sphere","character","Mat_MonkeySkin",3,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Ear_R","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head/Ear_R","Sphere","character","Mat_MonkeySkin",4,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Ear_R","[--- 02_GAMEPLAY ---]/Player/ModelHolder/Monkey_Base/Head/Ear_R","Sphere","character","Mat_MonkeySkin",5,"Assets/Art/player/B3_Monkey/FbxUnity/Monkey_B3.Fbx","Model",70,"semantic:monkey; character-category; project-art"
