SECTION,TYPE,PATH,DETAIL
ASSET,TEXTURE,"Assets/GreenBugGames/All Nature VFX/Art/Textures/Snow.png",""
ASSET,TEXTURE,"Assets/Low Poly Environment Starter Kit/Source/Textues/Grass.png",""
ASSET,TEXTURE,"Assets/Low Poly Environment Starter Kit/Source/Textues/Pine.png",""
ASSET,TEXTURE,"Assets/Low Poly Environment Starter Kit/Source/Textues/Tree.png",""
ASSET,TEXTURE,"Assets/Low Poly Environment Starter Kit/Source/Textues/Water 1.png",""
ASSET,TEXTURE,"Assets/Low Poly Environment Starter Kit/Source/Textues/Water 2.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Caterpillar_1.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Caterpillar_2.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Caterpillar_Normal_DirectX 1.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Ladybug_Normal.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Ladybug_Pink.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Ladybug_Red.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Ladybug_Yellow.png",""
ASSET,TEXTURE,"Assets/PolyOne/Free Modular Terrain/Texture/T_BaseColor_v01.psd",""
ASSET,TEXTURE,"Assets/PolyOne/Free Modular Terrain/Texture/T_BaseColor_v02.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Fruit_Tree_Flowers_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Fruit_Tree_Leaves_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Generic_Leaves_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Generic_Tree_Leaves_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Grass_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Grass_High_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Ground_Generic_03.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Ground_Grass_Green_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Mushrooms_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Pine_Tree_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Poppy_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Rocks_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Runes_02.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Skybox_Texture_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Tree_Trunk_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Water_NM_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Village/Sources/Textures/PT_Medieval_Buildings_Texture_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Village/Sources/Textures/PT_Medieval_Buildings_Texture_01mask2.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Village/Sources/Textures/PT_Medieval_Buildings_Texture_Mask_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Village/Sources/Textures/PT_texture.tga",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/banner_dark.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/demo1.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/demo2.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/game1.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/game2.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/game3.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/game4.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/game5.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/game6.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/icon_artstation.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/icon_facebook.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/icon_Instagram.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/icon_Tiktok.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/icon_twitter.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/icon_Youtube.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Ash Tree Bark.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Ash Tree Leaf.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Elm Tree Bark.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Elm Tree Leaf.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Magnolia Tree Bark.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Magnolia Tree Leaf.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Oak Tree Bark.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Oak Tree Leaf.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Pine Tree Bark.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Pine Tree Leaf.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Poplar Tree Bark.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Poplar Tree Leaf.png",""
ASSET,TEXTURE,"Assets/RainSnowCloudEffect/Textures/T_CloudLayer.png",""
ASSET,TEXTURE,"Assets/RainSnowCloudEffect/Textures/T_Fog_Distant.png",""
ASSET,TEXTURE,"Assets/RainSnowCloudEffect/Textures/T_Fog_Main.png",""
ASSET,TEXTURE,"Assets/RainSnowCloudEffect/Textures/T_RainSplash.png",""
ASSET,TEXTURE,"Assets/RainSnowCloudEffect/Textures/T_RainStreak.png",""
ASSET,TEXTURE,"Assets/RainSnowCloudEffect/Textures/T_Snow_Distant.png",""
ASSET,TEXTURE,"Assets/RainSnowCloudEffect/Textures/T_Snow_Mist.png",""
ASSET,TEXTURE,"Assets/RainSnowCloudEffect/Textures/T_Snowflake_Main.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Prefabs/Standard/Chestnut/Leaf_1.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Prefabs/Standard/Chestnut/Leaf_2.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Prefabs/Standard/Chestnut/Leaf_3.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/HDRP/Falling Leaves/Ash_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/HDRP/Falling Leaves/Birch1_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/HDRP/Falling Leaves/Birch_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/HDRP/Falling Leaves/Chestnut_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/HDRP/Falling Leaves/Weeping_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/Ash_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/Birch1_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/Birch_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/Chestnut_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/Standard/Falling Leaves/Weeping_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/URP/Bark/Moss.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/URP/Falling Leaves/Ash_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/URP/Falling Leaves/Birch1_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/URP/Falling Leaves/Birch_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/URP/Falling Leaves/Chestnut_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Materials/URP/Falling Leaves/Weeping_Single.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Ash/Ash_Bark.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Ash/Ash_Bark_Normal.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Ash/Leaf_1.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Ash/Leaf_2.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Birch/Birch_Bark.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Birch/Birch_Bark_Normal.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Birch/Leaf_1.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Birch/Leaf_2.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Birch/Leaf_3.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Chestnut/Chestnut_Bark.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Chestnut/Chestnut_Normal.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Moss/Moss_Normal.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Spruce/Leaf_1.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Spruce/Leaf_2.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Spruce/Spruce_Bark.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Spruce/Spruce_Normal.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Weeping Willow/Leaf_1.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Weeping Willow/Leaf_2.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Weeping Willow/Willow_Bark.png",""
ASSET,TEXTURE,"Assets/Realistic Tree/Source/Textures/Weeping Willow/Willow_Normal.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Scenes/AllFreeForestSampleAssets/ReflectionProbe-0.exr",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Scenes/BrightDay/ReflectionProbe-0.exr",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Scenes/MoodyNight/ReflectionProbe-0.exr",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Foliage/forestpack_foliage_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Ground/forestpack_moss_light_tile_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Ground/forestpack_road_tile_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Ground/forestpack_texture_rock_tile_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Ramp/sharedTexture_shadowRamp.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/SignAndBridge/forestpack_roadSignAndBridge_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Skybox/nx.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Skybox/ny.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Skybox/nz.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Skybox/px.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Skybox/py.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Skybox/pz.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Stone/forestpack_stone_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Tree/Fir/forestpack_tree_fir_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Tree/Leaf/forestpack_tree_leaf_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Tree/Treestump/forestpack_treeStumpAndRoot_diffuse.png",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Bush_A_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Bush_A_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Bush_A_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/BushDry_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/BushDry_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/BushDry_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/BushDry_Thickness.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Fern_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Fern_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Fern_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Fern_Thickness.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Grass_A_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Grass_A_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Grass_A_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Grass_A_Thickness.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Grass_C_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Grass_C_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Grass_C_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Grass_C_Thickness.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/GrassDry_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/GrassDry_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/GrassDry_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/GrassDry_Thickness.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Heather_A_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Heather_A_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Heather_A_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Heather_A_Thickness.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Plant_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Plant_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Plant_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Details/Plant_Thickness.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Canyon01_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Canyon02_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Canyon03_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Canyon04_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Canyon05_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Clouds_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Cracked_Earth01_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Cracked_Earth02_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Default_White.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Errosion01_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Errosion02_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Flat_Mountain01_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Hills01_Heightmap.tiff",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Hills02_Heightmap.tiff",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Island01_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Mountain01_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Mountain02_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Mountain03_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Mountain04_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Mountain05_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Mountain06_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Mountain07_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Mountain08_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Mountain09_Heightmap.tiff",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Mountain10_Heightmap.tiff",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Mountain11_Heightmap.tiff",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Plateau01_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Plateau02_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Plateau03_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Ridge01_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Ridge02_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Ridge03_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Ridge04_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Ridge05_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Ridge06_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Ridge_Edge01_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Rolling_Hills01_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Slope01_Heightmap.tiff",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Slope02_Heightmap.tiff",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Slope03_Heightmap.tiff",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Slope04_Heightmap.tiff",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Soft_Peaks01_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Volcano01_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Heightmaps/Volcano02_Heightmap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Black_Sand_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Black_Sand_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Black_Sand_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_A_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_A_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_A_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_B_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_B_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_B_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_Dry_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_Dry_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_Dry_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_Moss_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_Moss_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_Moss_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_Soil_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_Soil_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Grass_Soil_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Heather_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Heather_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Heather_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Muddy_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Muddy_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Muddy_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Pebbles_A_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Pebbles_A_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Pebbles_A_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Pebbles_B_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Pebbles_B_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Pebbles_B_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Pebbles_C_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Pebbles_C_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Pebbles_C_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Rock_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Rock_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Rock_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Sand_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Sand_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Sand_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Snow_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Snow_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Snow_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Soil_Rocks_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Soil_Rocks_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Soil_Rocks_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Tidal_Pools_BaseColor.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Tidal_Pools_MaskMap.tif",""
ASSET,TEXTURE,"Assets/TerrainSampleAssets/Textures/Terrain/Tidal_Pools_Normal.tif",""
ASSET,TEXTURE,"Assets/TerrainTexturesPackFree/DemoScene/Demo/ReflectionProbe-0.exr",""
ASSET,TEXTURE,"Assets/TerrainTexturesPackFree/TerrainTextures/GrassUV01.png",""
ASSET,TEXTURE,"Assets/TerrainTexturesPackFree/TerrainTextures/GrassUV01_N.png",""
ASSET,TEXTURE,"Assets/TerrainTexturesPackFree/TerrainTextures/GrassUV02.png",""
ASSET,TEXTURE,"Assets/TerrainTexturesPackFree/TerrainTextures/GrassUV02_N.png",""
ASSET,TEXTURE,"Assets/TerrainTexturesPackFree/TerrainTextures/GroundCracked01.png",""
ASSET,TEXTURE,"Assets/TerrainTexturesPackFree/TerrainTextures/GroundCracked01_N.png",""
ASSET,TEXTURE,"Assets/TerrainTexturesPackFree/TerrainTextures/GroundDryLeaves01.png",""
ASSET,TEXTURE,"Assets/TerrainTexturesPackFree/TerrainTextures/GroundDryLeaves01_N.png",""
ASSET,TEXTURE,"Assets/TerrainTexturesPackFree/TerrainTextures/GroundStones01.png",""
